order_id,customer_id,customer_name,gender,age,country,city,product_category,product_name,quantity,price,discount,order_date,delivery_days,payment_method,order_status,rating,review_text
11778,4485,Charlie,Female,55,Germany,New York,,,,1102.16,15,2022-05-06,1,UPI,Returned,3,Average
1629,5797,Frank,M,69,Germany,London,Books,Novel,8,559.52,10,2022-01-18,11,Net Banking,Delivered,1,Poor
13990,3120,Alice,F,44,UK,New York,Furniture,Chair,,1452.75,15,2023-03-30,1,,Delivered,,Excellent
387,3732,,,44,,New York,Clothing,,7,1602.57,0,2021-06-16,13,,Pending,3,Excellent
6032,3769,Alice,,32,Germany,New York,Clothing,Shirt,5,360.37,,2022-09-20,7,UPI,Pending,,Poor
11614,2321,Alice,,56,France,Berlin,,Chair,,1920.01,20,2021-06-02,8,UPI,Cancelled,3,
6440,4716,Alice,Female,55,UK,Mumbai,Electronics,Shirt,4,1096.93,5,2021-05-01,10,Debit Card,Returned,5,
6402,4354,David,M,31,UK,Toronto,Food,Pizza,7,1764.83,10,2022-05-26,10,Cash,Pending,5,Excellent
13393,2528,,F,35,USA,Mumbai,Furniture,Laptop,2,512.18,20,2022-09-08,,Cash,Delivered,4,Good
4009,6317,Charlie,Female,46,France,New York,Furniture,Laptop,7,391.67,15,2021-01-11,10,Net Banking,Delivered,5,Good
12286,6151,Bob,F,24,Germany,Mumbai,Books,Novel,8,1898.67,20,2022-05-01,5,Net Banking,Returned,3,Poor
12556,5743,Charlie,Male,55,Germany,Berlin,Food,Laptop,1,1986.76,10,2021-03-26,11,,,,Bad
2467,1759,Grace,Male,41,USA,,Furniture,Chair,4,404.26,10,2021-07-04,13,UPI,Returned,,Average
2283,4412,,F,55,France,Mumbai,Electronics,Novel,8,1126.63,0,2022-06-27,11,Cash,,5,Poor
1857,2357,Charlie,Male,23,India,Mumbai,Furniture,,7,1432.52,15,2021-02-17,13,Net Banking,Pending,4,Good
7981,3190,Charlie,M,37,India,New York,Clothing,,8,692.66,0,2023-04-17,3,Net Banking,Delivered,,Poor
1999,6865,,M,59,,London,Furniture,Laptop,4,821.75,0,2022-04-19,1,Debit Card,Pending,2,Average
5477,4481,Alice,Female,53,France,,Clothing,Novel,8,1002.47,20,2021-01-25,5,,Cancelled,4,Excellent
9429,1948,Alice,F,27,Germany,London,Food,Laptop,3,135.2,,2021-03-17,14,Net Banking,Cancelled,4,Excellent
4670,7187,David,Female,39,Canada,Mumbai,Clothing,,3,1169.33,5,2022-10-25,13,Credit Card,Cancelled,4,Good
12337,3079,Frank,M,50,,,Food,,1,772.46,0,2022-05-27,3,Credit Card,Cancelled,2,Poor
9343,2766,Charlie,M,40,India,New York,,Laptop,1,1458.5,20,2022-11-23,11,UPI,Pending,1,Bad
4319,1027,Eva,M,63,Canada,London,Books,Phone,1,473.52,20,2021-09-07,9,Credit Card,Cancelled,1,Average
7065,3470,,,67,Canada,Toronto,Clothing,Pizza,3,1565.82,20,2022-06-22,12,Cash,Pending,4,Excellent
7447,3538,Frank,Male,58,,,Food,Phone,,168.75,0,2022-10-01,11,Cash,Returned,,Bad
1432,1159,Grace,Female,59,India,London,Electronics,Laptop,5,611.87,10,2023-04-22,2,Cash,,1,Good
5625,3892,,Female,68,Germany,Paris,Food,Laptop,,1110.43,5,2023-05-30,10,Cash,Cancelled,,
7462,6326,David,M,21,,London,Books,Chair,4,299.77,15,2023-05-28,14,Net Banking,Delivered,3,Excellent
1820,5113,,,38,France,Toronto,Clothing,Shirt,3,443.62,10,2022-01-30,1,UPI,Cancelled,,Excellent
10517,6222,Grace,Female,30,USA,Berlin,Electronics,Chair,6,323.26,10,2022-02-11,1,UPI,,2,Good
13750,4722,Alice,Female,59,France,Toronto,Food,Novel,3,1735.26,5,2021-03-29,,Cash,Cancelled,,
1131,7815,Grace,,30,USA,,Clothing,,4,849.37,10,2023-04-29,12,Cash,Returned,5,
13970,7375,Charlie,M,29,Canada,Paris,Books,Novel,6,1435.54,0,2022-02-17,7,UPI,Delivered,5,Average
6564,4731,Alice,,41,Canada,New York,Furniture,Laptop,3,1179.6,15,2021-11-29,14,Debit Card,Cancelled,,Bad
2659,3471,,Male,52,France,Toronto,,Laptop,,1229.46,20,2021-05-02,14,Net Banking,Returned,5,Good
3501,5999,Frank,Female,36,,Paris,Books,Pizza,6,1872.78,,2021-09-03,8,Cash,Pending,1,Bad
8567,5850,Bob,Male,26,India,London,Books,Laptop,2,677.58,5,2022-09-20,10,Credit Card,Pending,1,Good
2121,2570,Alice,Female,30,Canada,Paris,Clothing,Chair,,540.81,5,2023-04-12,3,Credit Card,,5,Poor
4021,1836,Alice,Male,39,UK,New York,Clothing,Chair,4,873.4,20,2022-11-12,3,Cash,Delivered,3,Bad
10214,5989,David,Female,57,UK,Mumbai,,Chair,6,892.92,5,2021-11-23,14,Net Banking,Pending,3,Good
11898,4938,Bob,M,53,Germany,,Food,Chair,4,1803.44,15,2021-08-08,11,UPI,Cancelled,3,Poor
13342,3286,Frank,F,,,Berlin,Electronics,Shirt,2,1720.6,0,2021-11-05,10,UPI,Cancelled,4,
3260,4405,,,45,France,Mumbai,Books,Phone,5,838.84,,2022-10-08,11,,,5,Average
11628,7292,Eva,Female,58,France,New York,Clothing,Chair,1,1564.13,,2021-10-14,10,UPI,Returned,3,Excellent
10082,3670,Eva,,24,,Mumbai,Clothing,Chair,9,981.1,0,2023-05-23,5,Net Banking,Returned,5,Good
1824,6527,,Female,47,Germany,Berlin,Books,Novel,1,1715.32,0,2021-10-24,4,Net Banking,Delivered,,
1475,5112,Eva,F,48,Germany,New York,Food,Phone,7,314.79,10,2021-06-08,5,Credit Card,Pending,2,Average
2243,7369,Charlie,M,,USA,Mumbai,Clothing,Phone,,1924.69,15,2023-04-07,,,Returned,3,
13468,5747,Eva,M,28,USA,Berlin,Furniture,,5,508.94,10,2021-11-10,1,Net Banking,Returned,2,Poor
3244,6775,Charlie,,47,UK,Paris,Furniture,,3,599.14,0,2023-02-18,6,Net Banking,Returned,4,Average
6991,5355,Frank,F,32,India,Mumbai,Electronics,,3,7.62,5,2021-07-19,12,Debit Card,Returned,5,Poor
5161,6848,Frank,,30,France,Paris,Food,Novel,1,655.97,5,2023-04-19,9,Debit Card,Returned,,
3135,7817,Alice,M,52,,London,Books,Novel,6,1556.07,15,2022-07-19,8,Debit Card,Cancelled,4,Bad
2071,2627,,Male,52,UK,Toronto,Books,Phone,5,1190.67,5,2022-04-25,5,UPI,Pending,3,Bad
360,7143,Eva,,37,UK,Paris,Books,Phone,,1884.6,10,2021-11-08,13,Credit Card,Delivered,5,Poor
14896,7317,David,Female,60,India,Paris,Furniture,Laptop,1,1663.97,15,2021-06-12,10,Debit Card,Cancelled,4,
10234,2866,Frank,M,40,UK,London,Books,Novel,8,254.29,5,2021-03-17,4,Cash,Cancelled,1,
1142,1204,Bob,Female,,UK,New York,,,6,1723.53,5,2023-03-05,1,Debit Card,Pending,,Poor
1636,7558,Bob,F,54,India,Toronto,Electronics,Laptop,8,998.35,15,2021-12-03,14,UPI,Delivered,5,Poor
13692,4579,,M,37,UK,London,Furniture,Novel,1,1033.45,0,2022-09-25,9,Credit Card,,,Average
4001,6272,,M,36,France,Toronto,Clothing,Chair,4,1839.07,5,2022-05-27,8,Debit Card,Pending,3,
10136,4174,Frank,,61,Germany,Toronto,Food,Novel,9,38.87,5,2022-11-17,9,Credit Card,Delivered,,Poor
12967,1791,Alice,,35,India,Paris,,,8,620.06,0,2023-03-13,13,Cash,Returned,2,Poor
3362,5092,,Female,21,Canada,New York,Clothing,Pizza,6,16.49,20,2021-04-21,13,Net Banking,,5,Bad
6584,6236,Grace,,25,,Mumbai,Clothing,Laptop,5,317.73,5,2021-04-29,10,Net Banking,Cancelled,5,Bad
7836,4747,Bob,Male,63,Germany,Berlin,Food,Chair,2,1760.36,0,2023-02-25,5,UPI,Cancelled,1,Good
11173,2105,,M,47,France,New York,Food,Phone,1,859.74,5,2022-02-25,5,Credit Card,Cancelled,5,Average
7,7661,Bob,F,65,Canada,Toronto,Books,,,1719.35,10,2023-05-30,8,UPI,Delivered,,Excellent
3268,6953,Grace,M,37,UK,Paris,Books,Chair,8,105.67,0,2021-04-08,7,Credit Card,Cancelled,2,Bad
6565,2090,Alice,Female,25,UK,Mumbai,Electronics,,3,438.1,10,2022-03-29,10,Debit Card,Returned,,Average
9784,2607,Grace,,22,Canada,New York,Food,Chair,4,1639.15,15,2021-10-08,11,Debit Card,Delivered,5,Average
4929,2839,Alice,M,58,Canada,,Food,Phone,8,1723.13,15,2022-08-26,2,UPI,,1,
11457,6074,Alice,,51,UK,Berlin,Clothing,Novel,3,1105.31,10,2023-05-18,3,Net Banking,Delivered,4,Average
2607,4397,David,Female,57,Germany,Toronto,Books,Laptop,3,123.79,15,2023-05-01,2,Cash,Delivered,5,Bad
11412,7733,Alice,,24,Canada,Paris,Electronics,Chair,7,1218.24,15,2022-03-05,8,Net Banking,Pending,1,Average
5907,1066,Alice,F,67,USA,London,Books,Chair,5,1715.13,5,2022-01-16,14,,Pending,3,Poor
3274,5779,Alice,Female,,Germany,Toronto,Food,Novel,6,765.11,10,2023-05-16,2,UPI,,4,Excellent
7612,2278,Frank,M,39,USA,Berlin,Electronics,Phone,8,271.11,,2021-10-30,3,Cash,Pending,4,Excellent
914,5158,,M,26,,Berlin,Books,Chair,6,897.42,20,2021-08-01,9,Credit Card,Pending,3,Excellent
2012,1813,,F,28,Germany,Berlin,Clothing,,1,1196.7,15,2021-07-04,12,Net Banking,,1,
1443,1402,Eva,Male,29,France,,Books,Phone,9,1648.77,10,2023-04-01,9,UPI,Pending,2,
5547,7335,Frank,,25,Germany,,Books,Chair,8,1789.63,15,2022-10-24,5,Credit Card,Cancelled,3,Excellent
11247,3002,Eva,M,49,Germany,,Electronics,Phone,8,1241.37,10,2023-02-02,2,,,,Excellent
13791,6448,David,F,34,,,,Shirt,8,106.73,10,2023-05-23,1,Net Banking,Pending,3,Bad
11739,5166,David,,43,India,Berlin,Electronics,Novel,,1757.88,,2021-06-09,8,Net Banking,Pending,5,Excellent
12414,3925,,Female,68,Canada,Mumbai,Furniture,Shirt,7,1223.6,5,2021-02-21,2,Net Banking,Delivered,5,Good
14731,7884,,F,50,UK,Toronto,,Phone,,750.93,0,2022-04-24,1,Debit Card,Pending,2,
13105,3993,Bob,Female,43,UK,Toronto,Food,Shirt,1,365.49,5,2022-09-09,6,Net Banking,Cancelled,,
11121,2086,Grace,Female,39,Canada,New York,Clothing,,7,810.72,0,2022-12-03,6,Net Banking,Returned,,Excellent
1830,5340,Grace,Female,20,UK,,Books,Novel,3,1015.37,10,2022-04-11,2,Cash,Returned,,Poor
8768,3566,Frank,,48,USA,Berlin,Electronics,Chair,4,1322.25,5,2021-06-24,11,Debit Card,Cancelled,1,
6469,5488,Eva,Male,31,France,Berlin,Books,Chair,6,669.36,5,2023-04-22,8,Debit Card,Returned,1,Excellent
13704,1771,David,Female,35,USA,Paris,,Laptop,5,1320.51,,2021-10-31,4,UPI,,,Good
930,4672,David,M,51,India,London,,Laptop,3,826.41,15,2023-03-31,2,Cash,Pending,4,Poor
11952,4248,,,57,India,Paris,Books,Phone,6,1072.5,5,2021-03-09,1,Cash,Cancelled,1,Excellent
3700,2669,Frank,,34,Canada,New York,Books,Novel,6,1705.71,10,2022-04-05,7,,Delivered,4,
9656,6713,Bob,Female,58,,Mumbai,Books,,,1010.65,5,2021-11-14,13,Debit Card,Delivered,4,Excellent
11468,2556,,M,29,Germany,London,Clothing,Pizza,,1929.51,15,2023-01-08,,Debit Card,Pending,3,Average
13121,3958,,F,56,India,Toronto,,Shirt,3,1036.52,15,2021-10-25,14,UPI,Pending,1,Bad
1055,2151,Alice,,50,India,Paris,Clothing,Phone,9,1935.6,10,2021-04-14,11,,Cancelled,5,Poor
5745,6314,Charlie,Female,49,France,Paris,,Novel,2,522.2,15,2021-03-11,14,,Cancelled,2,Poor
1901,2217,Bob,Female,38,India,Toronto,Clothing,Chair,8,1209.96,10,2021-05-12,13,Cash,,1,Poor
9650,3231,Grace,Male,,,Mumbai,,Shirt,3,89.36,20,2023-03-13,14,Cash,Cancelled,1,Excellent
6981,5342,,Male,31,Germany,Toronto,Clothing,Laptop,4,770.18,5,2022-03-05,2,Net Banking,Delivered,4,Good
7070,4944,Grace,F,19,UK,Mumbai,,Shirt,5,691.17,5,2022-06-17,8,Cash,,,Average
9592,3042,Charlie,F,66,USA,Toronto,Furniture,Laptop,5,1626.83,10,2021-03-10,1,Cash,Returned,,Good
3416,7467,Bob,F,24,USA,London,Electronics,,1,1992.86,20,2022-01-15,11,Cash,Cancelled,1,Excellent
443,7303,Bob,F,32,,Berlin,Food,Novel,4,1602.19,20,2021-07-06,1,Cash,,1,Bad
11843,1705,Alice,Female,48,USA,,Food,Laptop,2,237.85,10,2022-10-10,6,,Pending,1,Excellent
6219,3669,David,Female,45,Germany,Mumbai,Electronics,,8,1138.48,15,2021-01-18,,Net Banking,Cancelled,,Bad
4653,3113,Eva,Female,58,France,,Food,,6,773.26,5,2021-03-16,,Credit Card,Returned,,Bad
7940,3977,Bob,M,25,Germany,,Furniture,Novel,8,46.45,20,2023-05-29,7,Net Banking,,4,Bad
7834,5349,Alice,F,24,,Paris,Electronics,Novel,3,1135.09,20,2021-08-12,9,Debit Card,Delivered,3,Average
9371,5378,Grace,M,53,USA,,Food,Chair,8,1006.79,5,2023-05-18,5,UPI,Cancelled,2,Bad
7598,7261,Charlie,,27,,,Books,Pizza,8,1657.91,,2021-02-01,3,Net Banking,Delivered,1,Average
14326,1422,Frank,,56,Germany,Paris,,Phone,9,635.63,5,2023-01-13,8,Cash,Pending,1,Bad
4459,7699,Grace,Female,64,Germany,Berlin,Furniture,Pizza,1,1870.27,10,2022-06-25,,Cash,Pending,,Good
6592,3021,,,47,Germany,Berlin,Food,Phone,4,111.24,0,2021-04-27,,,,1,Average
9450,4793,Frank,Female,62,UK,Mumbai,,Pizza,9,87.71,10,2023-03-22,6,Debit Card,Returned,,Average
11827,5131,David,F,57,Germany,Berlin,Furniture,Novel,1,750.41,10,2022-04-16,3,Debit Card,Pending,5,Good
10034,1530,Frank,M,58,,,,,7,514.08,10,2022-10-24,6,Cash,Returned,1,Bad
2310,1090,Bob,Female,58,France,Paris,Electronics,Phone,4,1474.77,0,2021-11-27,13,Debit Card,Cancelled,2,Excellent
14139,4372,Charlie,Male,22,UK,Mumbai,Electronics,,9,1827.75,0,2022-02-09,7,UPI,Delivered,5,Bad
6269,7036,Bob,Male,38,Canada,,Electronics,Phone,1,1070.57,20,2021-01-12,6,UPI,Cancelled,5,Good
911,2942,Frank,F,23,Canada,London,Food,Novel,8,272.28,5,2021-11-26,8,,Delivered,1,Good
4341,4805,Eva,M,33,Germany,,Clothing,Phone,1,1090.11,15,2021-04-05,8,,,5,
12830,2240,Grace,Female,33,India,New York,Furniture,Chair,6,993.14,15,2022-05-25,1,Credit Card,Returned,2,
4010,2758,,F,41,USA,Mumbai,,Phone,2,318.63,0,2021-02-16,2,,Returned,3,Excellent
6629,1097,Frank,M,63,UK,Toronto,Food,Chair,9,50.52,20,2021-04-05,4,UPI,Pending,3,Excellent
2170,2479,,Male,36,India,London,Furniture,Laptop,6,730.26,5,2021-07-15,13,,Pending,,Excellent
2173,5626,Eva,Female,36,,Paris,Books,Laptop,2,1979.96,5,2023-06-14,13,Debit Card,Pending,1,Good
5669,2832,Frank,M,65,USA,Mumbai,Electronics,Novel,9,1796.4,5,2021-04-16,9,UPI,Cancelled,4,Good
6314,3585,David,,54,France,Mumbai,Electronics,Pizza,6,1929.78,,2021-03-19,11,Credit Card,Returned,2,Bad
8316,6147,Charlie,Female,50,India,Mumbai,,,8,420.0,5,2022-12-03,2,UPI,Returned,3,Bad
8037,4647,Eva,,22,France,Berlin,Clothing,,5,1735.34,10,2022-07-22,10,,,4,Good
11351,6443,Alice,F,26,France,Berlin,Electronics,Shirt,8,989.14,10,2022-09-25,13,Debit Card,Pending,2,Good
6790,1079,David,M,38,,Paris,Books,Chair,9,1814.06,5,2021-01-27,14,Credit Card,Cancelled,,Excellent
14020,7706,Bob,M,24,,London,Furniture,Shirt,1,462.35,20,2021-02-10,7,Net Banking,Returned,3,Bad
786,6577,Frank,M,59,India,Mumbai,Food,Phone,3,859.83,5,2021-03-01,5,Debit Card,Delivered,2,Poor
6140,5709,Charlie,M,42,India,New York,Electronics,Shirt,8,524.95,,2021-06-28,3,Net Banking,,1,Bad
6345,3223,Charlie,Female,64,UK,,Food,Novel,9,122.4,0,2021-02-26,13,UPI,Cancelled,,
2417,3569,Frank,,38,France,,Clothing,Laptop,4,888.43,20,2021-02-19,8,Credit Card,,1,Good
8989,2772,Alice,,61,India,New York,Electronics,Pizza,4,89.02,10,2021-11-17,5,,Cancelled,5,Average
12365,6576,Grace,F,30,,,Clothing,Shirt,8,1424.24,5,2022-12-13,10,Debit Card,Pending,1,Good
4155,5518,Grace,F,67,France,,Furniture,Chair,1,958.82,10,2022-12-14,11,Credit Card,Cancelled,5,Bad
14767,2123,Eva,M,38,Germany,New York,Furniture,Chair,3,1491.61,,2022-05-10,,Cash,,1,Bad
14974,7130,Frank,Male,27,Germany,,Books,Chair,8,1308.3,5,2022-07-12,3,Cash,Cancelled,5,Good
5620,4811,,Male,41,Germany,Berlin,Electronics,Phone,9,1258.07,15,2022-05-14,6,UPI,Delivered,5,Excellent
1937,4474,Charlie,M,44,France,Paris,Food,Shirt,7,1913.38,,2022-08-22,5,Cash,,2,Poor
10349,3623,Alice,,50,France,Mumbai,Electronics,Phone,1,360.33,20,2021-09-16,3,,Returned,,Excellent
3808,2403,Grace,F,43,India,Paris,Furniture,,8,1702.25,15,2021-08-10,9,Net Banking,Cancelled,3,Average
7152,3578,Alice,Female,53,India,Berlin,Clothing,Laptop,,1506.57,,2021-12-03,2,UPI,Returned,4,
9494,1331,Grace,Male,34,UK,Mumbai,Books,Pizza,3,970.45,0,2021-11-09,4,Credit Card,Returned,2,Good
12356,5748,Bob,F,38,,Mumbai,Food,,4,431.86,,2021-10-11,14,Credit Card,Returned,5,
11333,4608,Alice,Male,62,UK,Toronto,Clothing,Shirt,9,490.92,0,2021-05-04,6,Credit Card,Delivered,,Excellent
3237,1739,David,,19,UK,Paris,Food,Laptop,8,223.87,0,2023-02-09,6,,Delivered,5,Excellent
2353,6208,,,32,,New York,Books,,9,953.3,10,2023-06-06,8,UPI,Returned,5,Poor
1933,6723,Charlie,M,61,Canada,New York,,,4,1480.07,15,2021-02-10,5,Net Banking,Pending,5,Average
10914,5606,David,M,19,USA,Toronto,Books,,8,1806.23,0,2023-05-01,12,,Pending,,Bad
8557,1041,Grace,Male,24,Germany,London,Food,Pizza,4,1282.06,,2021-12-31,11,Credit Card,Pending,2,Poor
4917,5980,Alice,Male,53,France,London,Furniture,Pizza,1,1507.89,15,2021-06-05,14,Cash,Cancelled,1,Good
5499,4878,Alice,F,63,Canada,Paris,Clothing,Phone,4,1953.62,10,2023-06-13,6,Debit Card,Cancelled,4,
10583,2949,,M,67,Germany,,Clothing,Pizza,1,1936.31,5,2022-01-12,8,Debit Card,Cancelled,2,
947,4460,David,,60,France,Toronto,Electronics,Phone,6,1994.75,0,2023-05-12,13,,Delivered,1,Good
13866,3128,Bob,F,49,Canada,Mumbai,Clothing,Pizza,2,914.83,5,2021-12-16,11,,,,Poor
9570,5497,Alice,F,20,USA,Berlin,Furniture,Pizza,9,487.19,10,2023-04-30,4,Cash,Delivered,5,Good
1440,3154,David,Female,20,France,Berlin,Furniture,Phone,8,1659.24,10,2023-06-19,3,Net Banking,,3,Good
11373,6230,David,,67,UK,London,Food,Laptop,6,187.59,5,2021-03-29,9,Net Banking,,4,Bad
7731,2237,,F,50,Canada,London,Electronics,,9,384.66,20,2021-10-04,13,Net Banking,Delivered,1,Poor
4858,2766,Charlie,Female,62,Germany,Berlin,Clothing,,4,820.91,5,2021-02-14,2,Cash,Returned,,
341,2841,Bob,M,42,Germany,Toronto,Clothing,,8,499.73,5,2022-02-24,3,UPI,Pending,1,Bad
11182,1505,Eva,,54,Germany,New York,Books,Pizza,3,815.51,15,2022-06-02,,UPI,Delivered,5,Average
383,6240,David,M,53,USA,Paris,Food,Shirt,9,481.11,15,2022-06-28,3,Debit Card,Delivered,,Poor
13292,2841,,Female,52,Canada,London,,,5,1932.21,20,2023-03-08,10,UPI,Returned,,Excellent
9749,5815,,,36,Germany,London,Electronics,Laptop,6,1839.54,15,2022-10-22,3,,Returned,3,Poor
8492,2394,Charlie,Male,62,India,Berlin,Furniture,Pizza,6,516.29,,2022-11-02,1,Credit Card,Returned,4,Good
139,1256,Eva,Male,65,,New York,Clothing,Laptop,1,83.64,5,2023-01-10,13,Credit Card,Delivered,1,Bad
359,2720,,Male,36,UK,Berlin,Clothing,Laptop,5,846.3,20,2022-08-27,4,Credit Card,Pending,4,Bad
4932,6917,,F,50,UK,,,Chair,9,696.92,,2021-07-06,12,Credit Card,Delivered,,Excellent
9715,6049,Charlie,Male,35,France,,Books,Laptop,8,445.11,15,2021-08-26,12,Net Banking,Delivered,,Poor
3457,2071,Charlie,F,44,USA,London,Books,Chair,9,1654.74,0,2021-02-24,13,Cash,,5,Good
1628,2622,Frank,F,47,France,Toronto,Clothing,Novel,1,969.2,5,2022-09-09,,UPI,Pending,5,Good
14271,5992,Bob,Female,48,France,Berlin,Clothing,Chair,3,1653.97,20,2023-03-08,12,Credit Card,,,Excellent
9496,3066,Alice,Male,56,UK,Paris,Books,Novel,2,1223.36,0,2021-09-28,11,Debit Card,Pending,,Good
6627,2069,Bob,,20,Canada,,Furniture,Novel,7,1059.15,15,2023-05-30,4,Credit Card,Cancelled,,Average
5005,1450,Eva,F,39,Canada,London,Clothing,Novel,6,726.38,5,2021-09-21,7,,Cancelled,3,Bad
9327,1897,Frank,Female,69,India,London,Food,Chair,2,743.46,20,2022-10-08,,Cash,Cancelled,,Excellent
10379,6175,,F,27,USA,London,Clothing,Laptop,4,489.72,5,2023-04-17,1,,Delivered,4,Excellent
13284,5836,Bob,,,USA,London,Food,Pizza,8,726.11,0,2021-07-31,9,Cash,Cancelled,4,Good
14771,4728,,,25,USA,London,Books,Phone,6,310.82,20,2022-04-05,9,,Cancelled,5,Bad
6653,1081,Alice,Male,51,India,Mumbai,,Novel,4,1283.79,,2021-04-21,14,Credit Card,Pending,3,Bad
6417,1736,Bob,F,59,USA,Mumbai,,Pizza,6,441.94,,2022-02-04,12,Credit Card,,3,Bad
3171,5174,Bob,,,Germany,Berlin,Furniture,Laptop,5,1815.21,,2022-08-15,3,Cash,Returned,,Excellent
3836,6781,Bob,M,35,India,Toronto,Electronics,Novel,1,868.29,20,2021-02-04,7,Net Banking,Delivered,2,Average
8018,4944,David,,29,France,Mumbai,Electronics,Novel,5,1497.02,0,2022-08-11,5,Net Banking,,2,Excellent
2152,7426,David,,63,Germany,London,Electronics,Novel,8,1502.29,,2021-05-07,10,UPI,Delivered,3,Average
9430,6430,Bob,F,49,Canada,London,Books,Novel,3,452.24,,2022-08-19,1,Net Banking,Cancelled,2,Poor
14073,6092,Alice,,19,France,London,Books,Chair,7,1290.29,,2021-03-23,6,,Delivered,4,Excellent
11928,3207,,Female,34,,Mumbai,Clothing,Chair,8,1234.82,20,2023-02-28,6,Debit Card,Pending,1,Bad
6906,6435,Grace,,69,USA,Mumbai,Furniture,Shirt,6,1619.06,5,2021-09-17,8,Debit Card,Pending,2,Good
2835,4948,Alice,M,29,India,Toronto,Furniture,Pizza,4,1396.4,,2022-07-30,,,Delivered,3,Poor
12453,3002,Alice,,24,Canada,New York,Clothing,Pizza,,1344.85,20,2023-03-08,7,,Delivered,1,Average
9191,2691,Alice,Male,32,Germany,London,Furniture,Shirt,,1893.74,20,2023-03-12,4,Credit Card,Pending,,Bad
2568,2179,,F,19,India,Toronto,Furniture,Chair,1,1212.51,15,2023-03-28,13,Net Banking,Cancelled,,Good
1308,3935,Frank,M,44,,Toronto,Clothing,Shirt,,1169.96,20,2023-02-26,12,Credit Card,Returned,5,Good
14853,6833,Frank,Female,43,,,,Novel,1,357.98,0,2021-07-20,1,Cash,Cancelled,4,Excellent
8849,3515,Charlie,,42,India,New York,Books,Chair,9,307.99,,2021-06-28,4,Debit Card,,1,Good
2661,5948,Bob,,29,Canada,Toronto,Electronics,Novel,7,1412.68,5,2022-11-22,,UPI,Pending,5,Average
10404,1461,Grace,Female,34,India,New York,,Shirt,1,1696.95,0,2021-03-24,1,Net Banking,,2,Average
10102,3901,Grace,,18,France,Toronto,,Pizza,8,1588.44,20,2021-05-28,8,,Returned,,Good
3731,1116,Bob,Male,48,India,Toronto,Clothing,Laptop,2,1863.77,10,2022-12-01,1,Debit Card,,5,Good
10239,6785,Charlie,M,57,USA,,Clothing,Phone,5,302.5,10,2021-11-22,,,Delivered,1,Average
6208,7507,Alice,,22,,New York,Electronics,,6,1725.77,10,2022-01-09,9,Cash,Delivered,,Bad
3163,2654,Eva,Female,45,Germany,Toronto,Electronics,Laptop,,1110.33,5,2021-02-09,3,Net Banking,Pending,3,
1141,6830,Eva,Female,45,UK,London,Food,,7,1431.16,10,2021-01-15,4,UPI,Pending,4,
14178,7032,,M,25,India,Mumbai,Food,Phone,7,598.53,20,2021-07-25,2,Cash,Returned,4,Poor
8459,5561,Charlie,Male,69,Germany,London,Food,Novel,1,46.17,15,2023-04-06,7,Credit Card,Cancelled,1,Good
10038,2798,Grace,M,31,,Mumbai,Books,Phone,5,17.0,5,2021-01-16,7,UPI,Pending,,Good
1709,7327,Eva,,23,France,,Clothing,Laptop,8,405.54,0,2021-12-04,,Credit Card,,4,Excellent
3631,1659,David,Male,35,France,Toronto,Food,Novel,5,541.95,5,2022-11-07,6,,Returned,,Excellent
3212,4237,Bob,Male,54,India,London,Books,Shirt,4,1169.62,0,2022-01-12,13,UPI,Cancelled,3,Good
10486,3122,Eva,Female,27,Canada,,Electronics,Chair,8,1714.88,0,2022-06-14,12,Debit Card,,1,Average
11925,4819,,Male,64,,Paris,Food,Pizza,4,671.44,0,2022-07-30,7,UPI,Returned,1,Bad
12022,7969,Frank,,52,Canada,,Clothing,Novel,4,1660.13,10,2021-05-18,2,Credit Card,Pending,5,Poor
6539,4343,,,52,India,Paris,,,9,469.45,20,2023-03-10,2,,Delivered,3,Good
9703,6810,Frank,,34,Canada,London,Furniture,Chair,3,861.75,,2022-07-22,3,Credit Card,Pending,2,Poor
476,3550,Grace,F,63,USA,London,Books,Chair,9,192.75,20,2021-03-11,6,UPI,Delivered,5,Average
7685,5890,Grace,Male,44,UK,,,,7,878.64,5,2021-03-24,8,Debit Card,Returned,3,
9169,2586,David,Male,41,Canada,London,Books,Novel,,1397.75,10,2022-05-22,9,Debit Card,,2,Excellent
1208,5682,,,27,India,Paris,Electronics,Pizza,5,1644.48,5,2023-04-30,5,Net Banking,Returned,1,Excellent
13332,7799,Bob,Female,68,India,,Electronics,Pizza,1,903.23,10,2021-05-31,14,Debit Card,Pending,4,Excellent
1961,3747,,Male,65,USA,,Electronics,Chair,4,479.02,,2022-05-14,7,Net Banking,Cancelled,1,Bad
558,1634,David,F,34,France,,,Laptop,6,59.86,20,2023-02-26,9,,Cancelled,1,
13306,7987,Bob,Male,69,Canada,,Food,,1,1427.95,20,2023-01-21,5,Net Banking,Cancelled,2,Average
13894,6370,Bob,M,62,UK,London,Electronics,Chair,5,624.71,20,2021-09-03,7,Cash,,3,
883,3882,Grace,F,50,France,Berlin,Furniture,Shirt,9,1358.68,20,2022-03-29,12,Debit Card,,2,Excellent
10387,6249,Eva,Female,50,India,Berlin,Books,Phone,6,1286.59,20,2021-10-10,10,Net Banking,,1,Good
4762,3811,,F,34,UK,Berlin,,Phone,4,302.84,0,2022-06-04,14,Cash,Delivered,,Poor
